latitude,longitude,index
25,97,0.817
25,98,0.876
25,99,0.794
25,100,0.817
25,101,0.833
25,102,0.79
25,103,0.746
25,104,0.695
25,105,0.841
25,106,0.821
25,107,0.813
25,108,0.794
25,109,0.762
25,110,0.766
25,111,0.746
25,112,0.628
25,113,0.754
25,114,0.837
25,115,0.817
25,116,0.841
25,117,0.813
25,118,0.806
25,122,0.817
26,-112,0.388
26,-109,0.404
26,-108,0.865
26,-107,0.715
26,-106,0.491
26,-105,0.329
26,-104,0.357
26,-103,0.361
26,-102,0.243
26,-101,0.632
26,-100,0.51
26,-99,0.51
26,-98,0.4
26,-81,0.534
26,-15,0.105
26,-14,0.089
26,-13,0.097
26,-12,0.081
26,-11,0.081
26,-10,0.077
26,-9,0.077
26,-8,0.077
26,-7,0.089
26,-6,0.093
26,-5,0.085
26,-4,0.093
26,-3,0.097
26,-2,0.093
26,-1,0.093
26,1,0.093
26,2,0.077
26,3,0.073
26,4,0.081
26,5,0.101
26,6,0.081
26,7,0.069
26,8,0.124
26,9,0.136
26,10,0.113
26,11,0.109
26,12,0.12
26,13,0.128
26,14,0.109
26,15,0.097
26,16,0.097
26,17,0.105
26,18,0.097
26,19,0.085
26,20,0.093
26,21,0.085
26,22,0.093
26,23,0.097
26,24,0.097
26,25,0.109
26,26,0.101
26,27,0.093
26,28,0.077
26,29,0.085
26,30,0.081
26,31,0.152
26,32,0.105
26,33,0.27
26,34,0.097
26,35,0.054
26,38,0.069
26,39,0.05
26,40,0.109
26,41,0.081
26,42,0.089
26,43,0.109
26,44,0.085
26,45,0.101
26,46,0.128
26,47,0.097
26,48,0.128
26,49,0.105
26,50,0.065
26,56,0.097
26,62,0.05
26,63,0.085
26,64,0.081
26,65,0.054
26,66,0.081
26,67,0.152
26,68,0.227
26,69,0.632
26,70,0.526
26,71,0.258
26,72,0.298
26,73,0.561
26,74,0.672
26,75,0.664
26,76,0.703
26,77,0.727
26,78,0.672
26,79,0.672
26,80,0.483
26,81,0.628
26,82,0.75
26,83,0.731
26,84,0.518
26,85,0.774
26,86,0.53
26,87,0.317
26,88,0.672
26,89,0.766
26,90,0.794
26,91,0.876
26,92,0.786
26,93,0.794
26,94,0.829
26,95,0.841
26,96,0.853
26,97,0.841
26,98,0.861
26,99,0.798
26,100,0.699
26,101,0.715
26,102,0.778
26,103,0.766
26,104,0.683
26,105,0.813
26,106,0.66
26,107,0.79
26,108,0.762
26,109,0.841
26,110,0.817
26,111,0.774
26,112,0.597
26,113,0.735
26,114,0.786
26,115,0.676
26,116,0.723
26,117,0.825
26,118,0.821
26,119,0.821
26,120,0.494
27,-113,0.172
27,-109,0.813
27,-108,0.762
27,-107,0.617
27,-106,0.42
27,-105,0.187
27,-104,0.191
27,-103,0.227
27,-102,0.55
27,-101,0.605
27,-100,0.451
27,-99,0.278
27,-98,0.581
27,-82,0.648
27,-81,0.794
27,-14,0.089
27,-13,0.101
27,-12,0.093
27,-11,0.089
27,-10,0.097
27,-9,0.073
27,-8,0.081
27,-7,0.069
27,-6,0.061
27,-5,0.077
27,-4,0.097
27,-3,0.109
27,-2,0.093
27,-1,0.093
27,1,0.093
27,2,0.097
27,3,0.081
27,4,0.097
27,5,0.085
27,6,0.12
27,7,0.081
27,8,0.117
27,9,0.109
27,10,0.069
27,11,0.105
27,12,0.113
27,13,0.105
27,14,0.097
27,15,0.097
27,16,0.101
27,17,0.085
27,18,0.124
27,19,0.093
27,20,0.097
27,21,0.101
27,22,0.097
27,23,0.101
27,24,0.113
27,25,0.105
27,26,0.097
27,27,0.101
27,28,0.101
27,29,0.097
27,30,0.109
27,31,0.105
27,32,0.081
27,33,0.117
27,34,0.054
27,37,0.065
27,38,0.081
27,39,0.113
27,40,0.117
27,41,0.085
27,42,0.089
27,43,0.085
27,44,0.128
27,45,0.117
27,46,0.113
27,47,0.128
27,48,0.113
27,49,0.089
27,50,0.093
27,58,0.069
27,59,0.061
27,60,0.077
27,61,0.089
27,62,0.073
27,63,0.065
27,64,0.061
27,65,0.073
27,66,0.065
27,67,0.128
27,68,0.089
27,69,0.329
27,70,0.05
27,71,0.101
27,72,0.254
27,73,0.412
27,74,0.565
27,75,0.554
27,76,0.51
27,77,0.514
27,78,0.64
27,79,0.526
27,80,0.727
27,81,0.42
27,82,0.825
27,83,0.813
27,84,0.707
27,85,0.691
27,86,0.778
27,87,0.802
27,88,0.817
27,89,0.817
27,90,0.762
27,91,0.77
27,92,0.79
27,93,0.652
27,94,0.884
27,95,0.9
27,96,0.896
27,97,0.778
27,98,0.845
27,99,0.841
27,100,0.754
27,101,0.754
27,102,0.735
27,103,0.758
27,104,0.79
27,105,0.715
27,106,0.676
27,107,0.561
27,108,0.786
27,109,0.817
27,110,0.782
27,111,0.806
27,112,0.664
27,113,0.534
27,114,0.754
27,115,0.778
27,116,0.715
27,117,0.798
27,118,0.802
27,119,0.79
27,120,0.758
28,-115,0.097
28,-114,0.085
28,-113,0.219
28,-111,0.199
28,-110,0.723
28,-109,0.821
28,-108,0.605
28,-107,0.447
28,-106,0.278
28,-105,0.298
28,-104,0.231
28,-103,0.337
28,-102,0.451
28,-101,0.27
28,-100,0.278
28,-99,0.526
28,-98,0.487
28,-83,0.652
28,-82,0.597
28,-81,0.699
28,-13,0.101
28,-12,0.109
28,-11,0.105
28,-10,0.105
28,-9,0.12
28,-8,0.101
28,-7,0.093
28,-6,0.109
28,-5,0.109
28,-4,0.113
28,-3,0.101
28,-2,0.097
28,-1,0.081
28,1,0.132
28,2,0.148
28,3,0.101
28,4,0.089
28,5,0.093
28,6,0.109
28,7,0.093
28,8,0.097
28,9,0.093
28,10,0.101
28,11,0.12
28,12,0.117
28,13,0.117
28,14,0.089
28,15,0.097
28,16,0.097
28,17,0.128
28,18,0.085
28,19,0.097
28,20,0.093
28,21,0.097
28,22,0.105
28,23,0.097
28,24,0.117
28,25,0.128
28,26,0.097
28,27,0.101
28,28,0.109
28,29,0.105
28,30,0.132
28,31,0.117
28,32,0.105
28,33,0.105
28,34,0.081
28,37,0.089
28,38,0.105
28,39,0.097
28,40,0.101
28,41,0.089
28,42,0.101
28,43,0.187
28,44,0.124
28,45,0.124
28,46,0.117
28,47,0.109
28,48,0.109
28,49,0.077
28,54,0.101
28,55,0.14
28,56,0.097
28,57,0.117
28,58,0.176
28,59,0.085
28,60,0.132
28,61,0.077
28,62,0.073
28,63,0.073
28,64,0.061
28,65,0.077
28,66,0.085
28,67,0.243
28,68,0.113
28,69,0.514
28,70,0.085
28,71,0.128
28,72,0.187
28,73,0.266
28,74,0.349
28,75,0.522
28,76,0.534
28,77,0.664
28,78,0.715
28,79,0.743
28,80,0.609
28,81,0.782
28,82,0.762
28,83,0.794
28,84,0.861
28,85,0.857
28,86,0.837
28,87,0.798
28,88,0.9
28,89,0.869
28,90,0.817
28,91,0.778
28,92,0.837
28,93,0.786
28,94,0.869
28,95,0.727
28,96,0.75
28,97,0.821
28,98,0.841
28,99,0.853
28,100,0.794
28,101,0.703
28,102,0.715
28,103,0.794
28,104,0.691
28,105,0.802
28,106,0.746
28,107,0.719
28,108,0.778
28,109,0.813
28,110,0.813
28,111,0.782
28,112,0.837
28,113,0.699
28,114,0.617
28,115,0.841
28,116,0.778
28,117,0.845
28,118,0.806
28,119,0.806
28,120,0.746
28,121,0.687
29,-114,0.254
29,-112,0.215
29,-111,0.538
29,-110,0.845
29,-109,0.66
29,-108,0.479
29,-107,0.569
29,-106,0.416
29,-105,0.239
29,-104,0.274
29,-103,0.341
29,-102,0.408
29,-101,0.282
29,-100,0.439
29,-99,0.416
29,-98,0.652
29,-83,0.617
29,-82,0.542
29,-11,0.105
29,-10,0.093
29,-9,0.105
29,-8,0.128
29,-7,0.12
29,-6,0.105
29,-5,0.101
29,-4,0.105
29,-3,0.097
29,-2,0.105
29,-1,0.093
29,1,0.148
29,2,0.136
29,3,0.128
29,4,0.152
29,5,0.144
29,6,0.097
29,7,0.113
29,8,0.097
29,9,0.077
29,10,0.085
29,11,0.089
29,12,0.113
29,13,0.105
29,14,0.124
29,15,0.101
29,16,0.109
29,17,0.132
29,18,0.105
29,19,0.132
29,20,0.089
29,21,0.128
29,22,0.105
29,23,0.089
29,24,0.093
29,25,0.097
29,26,0.101
29,27,0.12
29,28,0.093
29,29,0.097
29,30,0.089
29,31,0.101
29,32,0.105
29,33,0.085
29,34,0.081
29,36,0.089
29,37,0.097
29,38,0.093
29,39,0.093
29,40,0.105
29,41,0.117
29,42,0.136
29,43,0.128
29,44,0.132
29,45,0.097
29,46,0.093
29,47,0.101
29,48,0.093
29,52,0.089
29,53,0.128
29,54,0.191
29,55,0.144
29,56,0.124
29,57,0.081
29,58,0.089
29,59,0.132
29,60,0.034
29,61,0.069
29,62,0.089
29,63,0.069
29,64,0.069
29,65,0.054
29,66,0.089
29,67,0.148
29,68,0.117
29,69,0.439
29,70,0.711
29,71,0.668
29,72,0.191
29,73,0.164
29,74,0.223
29,75,0.313
29,76,0.412
29,77,0.617
29,78,0.514
29,79,0.782
29,80,0.786
29,81,0.79
29,82,0.829
29,83,0.817
29,84,0.849
29,85,0.168
29,86,0.306
29,87,0.231
29,88,0.136
29,89,0.227
29,90,0.25
29,91,0.412
29,92,0.376
29,93,0.376
29,94,0.569
29,95,0.845
29,96,0.896
29,97,0.865
29,98,0.29
29,99,0.719
29,100,0.561
29,101,0.727
29,102,0.723
29,103,0.833
29,104,0.829
29,105,0.762
29,106,0.809
29,107,0.786
29,108,0.802
29,109,0.68
29,110,0.66
29,111,0.809
29,112,0.762
29,113,0.676
29,114,0.715
29,115,0.79
29,116,0.644
29,117,0.632
29,118,0.691
29,119,0.636
29,120,0.754
29,121,0.845
29,122,0.487
30,-115,0.148
30,-114,0.124
30,-112,0.302
30,-111,0.471
30,-110,0.561
30,-109,0.707
30,-108,0.431
30,-107,0.467
30,-106,0.349
30,-105,0.128
30,-104,0.258
30,-103,0.243
30,-102,0.262
30,-101,0.408
30,-100,0.526
30,-99,0.487
30,-98,0.53
30,-97,0.526
30,-96,0.683
30,-91,0.613
30,-83,0.762
30,-82,0.715
30,-10,0.101
30,-9,0.097
30,-8,0.093
30,-7,0.085
30,-6,0.117
30,-5,0.105
30,-4,0.109
30,-3,0.109
30,-2,0.12
30,-1,0.097
30,1,0.097
30,2,0.109
30,3,0.128
30,4,0.128
30,5,0.128
30,6,0.117
30,7,0.105
30,8,0.105
30,9,0.105
30,10,0.109
30,11,0.124
30,12,0.144
30,13,0.136
30,14,0.136
30,15,0.12
30,16,0.124
30,17,0.128
30,18,0.101
30,19,0.101
30,20,0.113
30,21,0.113
30,22,0.093
30,23,0.097
30,24,0.101
30,25,0.097
30,26,0.132
30,27,0.113
30,28,0.109
30,29,0.124
30,30,0.101
30,32,0.109
30,34,0.089
30,35,0.105
30,36,0.113
30,37,0.081
30,38,0.109
30,39,0.113
30,40,0.12
30,41,0.124
30,42,0.12
30,43,0.117
30,44,0.101
30,45,0.12
30,46,0.105
30,47,0.109
30,48,0.077
30,52,0.113
30,53,0.18
30,54,0.124
30,55,0.085
30,56,0.117
30,57,0.172
30,58,0.073
30,59,0.061
30,60,0.061
30,61,0.057
30,62,0.038
30,63,0.073
30,64,0.077
30,65,0.101
30,66,0.05
30,67,0.128
30,68,0.152
30,69,0.14
30,70,0.239
30,71,0.357
30,72,0.668
30,73,0.211
30,74,0.392
30,75,0.695
30,76,0.664
30,77,0.813
30,78,0.762
30,79,0.786
30,80,0.845
30,81,0.77
30,82,0.786
30,83,0.526
30,84,0.195
30,85,0.254
30,86,0.27
30,87,0.341
30,88,0.203
30,89,0.329
30,90,0.372
30,91,0.345
30,92,0.668
30,93,0.309
30,94,0.66
30,95,0.699
30,96,0.837
30,97,0.172
30,98,0.38
30,99,0.699
30,100,0.782
30,101,0.341
30,102,0.719
30,103,0.794
30,104,0.62
30,105,0.723
30,106,0.711
30,107,0.392
30,108,0.774
30,109,0.754
30,110,0.676
30,111,0.798
30,112,0.628
30,113,0.632
30,114,0.636
30,115,0.762
30,116,0.762
30,117,0.786
30,118,0.774
30,119,0.806
30,120,0.786
30,121,0.813
30,122,0.577
31,-116,0.203
31,-113,0.132
31,-112,0.219
31,-111,0.569
31,-110,0.455
31,-109,0.506
31,-108,0.329
31,-107,0.254
31,-106,0.156
31,-105,0.183
31,-104,0.223
31,-103,0.357
31,-102,0.333
31,-101,0.313
31,-100,0.459
31,-99,0.463
31,-98,0.439
31,-97,0.55
31,-96,0.711
31,-95,0.786
31,-94,0.802
31,-93,0.664
31,-92,0.664
31,-91,0.648
31,-90,0.739
31,-89,0.766
31,-88,0.794
31,-86,0.605
31,-85,0.802
31,-84,0.806
31,-83,0.79
31,-10,0.164
31,-9,0.148
31,-8,0.117
31,-7,0.105
31,-6,0.093
31,-5,0.14
31,-4,0.12
31,-3,0.128
31,-2,0.109
31,-1,0.109
31,1,0.109
31,2,0.093
31,3,0.101
31,4,0.113
31,5,0.113
31,6,0.093
31,7,0.093
31,8,0.101
31,9,0.109
31,10,0.097
31,11,0.12
31,12,0.132
31,13,0.124
31,14,0.117
31,15,0.12
31,16,0.113
31,17,0.117
31,18,0.113
31,19,0.105
31,21,0.113
31,22,0.113
31,23,0.12
31,24,0.12
31,25,0.128
31,26,0.124
31,27,0.093
31,28,0.093
31,29,0.093
31,30,0.081
31,31,0.105
31,32,0.487
31,33,0.113
31,34,0.109
31,35,0.101
31,36,0.117
31,37,0.124
31,38,0.136
31,39,0.101
31,40,0.105
31,41,0.12
31,42,0.12
31,43,0.109
31,44,0.132
31,45,0.124
31,46,0.101
31,47,0.085
31,48,0.073
31,49,0.124
31,50,0.109
31,51,0.16
31,52,0.187
31,53,0.298
31,54,0.14
31,55,0.057
31,56,0.097
31,57,0.109
31,58,0.081
31,59,0.065
31,60,0.14
31,61,0.061
31,62,0.038
31,63,0.069
31,64,0.109
31,65,0.089
31,66,0.113
31,67,0.12
31,68,0.176
31,69,0.12
31,70,0.219
31,71,0.156
31,72,0.215
31,73,0.526
31,74,0.585
31,75,0.581
31,76,0.817
31,77,0.778
31,78,0.79
31,79,0.774
31,80,0.774
31,81,-0.009
31,82,0.16
31,83,0.176
31,84,0.195
31,85,0.176
31,86,0.183
31,87,-0.009
31,88,0.294
31,89,0.176
31,90,0.372
31,91,0.274
31,92,0.463
31,93,0.55
31,94,0.12
31,95,0.321
31,96,0.475
31,97,0.27
31,98,0.412
31,99,0.632
31,100,0.613
31,101,0.715
31,102,0.672
31,103,0.581
31,104,0.569
31,105,0.664
31,106,0.609
31,107,0.668
31,108,0.695
31,109,0.782
31,110,0.766
31,111,0.798
31,112,0.609
31,113,0.585
31,114,0.526
31,115,0.376
31,116,0.695
31,117,0.703
31,118,0.794
31,119,0.821
31,120,0.829
31,121,0.699
32,-117,0.349
32,-116,0.231
32,-114,0.117
32,-113,0.164
32,-112,0.4
32,-111,0.483
32,-110,0.298
32,-109,0.294
32,-108,0.306
32,-107,0.132
32,-106,0.156
32,-105,0.176
32,-104,0.203
32,-103,0.282
32,-102,0.29
32,-101,0.349
32,-100,0.376
32,-99,0.376
32,-98,0.365
32,-97,0.605
32,-96,0.628
32,-95,0.829
32,-94,0.774
32,-93,0.794
32,-92,0.774
32,-91,0.774
32,-90,0.786
32,-89,0.786
32,-88,0.813
32,-87,0.798
32,-86,0.754
32,-85,0.778
32,-84,0.676
32,-83,0.687
32,-82,0.833
32,-10,0.183
32,-9,0.14
32,-8,0.42
32,-7,0.117
32,-6,0.148
32,-5,0.089
32,-4,0.124
32,-3,0.089
32,-2,0.113
32,-1,0.12
32,1,0.12
32,2,0.105
32,3,0.109
32,4,0.124
32,5,0.12
32,6,0.093
32,7,0.093
32,8,0.097
32,9,0.097
32,10,0.093
32,11,0.109
32,12,0.12
32,13,0.12
32,14,0.132
32,15,0.113
32,16,0.097
32,21,0.124
32,22,0.117
32,23,0.117
32,24,0.109
32,25,0.109
32,26,0.124
32,27,0.113
32,35,0.219
32,37,0.117
32,38,0.089
32,39,0.109
32,40,0.12
32,41,0.128
32,42,0.14
32,43,0.144
32,44,0.148
32,45,0.089
32,46,0.199
32,47,0.164
32,48,0.321
32,49,0.199
32,50,0.117
32,51,0.191
32,52,0.16
32,53,0.097
32,54,0.069
32,55,0.089
32,56,0.081
32,57,0.105
32,58,0.077
32,59,0.057
32,60,0.046
32,61,0.046
32,62,0.077
32,63,0.073
32,64,0.077
32,65,0.109
32,66,0.156
32,67,0.093
32,68,0.097
32,69,0.093
32,70,0.097
32,71,0.14
32,72,0.246
32,73,0.526
32,74,0.534
32,75,0.585
32,76,0.762
32,77,0.813
32,78,0.794
32,79,0.376
32,80,0.081
32,81,0.211
32,82,0.136
32,83,0.168
32,84,0.061
32,85,0.207
32,86,0.223
32,87,0.215
32,88,0.231
32,89,0.258
32,90,0.321
32,91,0.254
32,92,0.117
32,93,0.487
32,94,0.589
32,95,0.64
32,96,0.424
32,97,0.491
32,98,0.518
32,99,0.617
32,100,0.353
32,101,0.703
32,102,0.64
32,103,0.782
32,104,0.806
32,105,0.64
32,106,0.68
32,107,0.758
32,108,0.778
32,109,0.806
32,110,0.821
32,111,0.88
32,112,0.857
32,113,0.522
32,114,0.601
32,115,0.605
32,116,0.762
32,117,0.754
32,119,0.691
32,120,0.691
32,121,0.636
33,-117,0.317
33,-116,0.057
33,-115,0.109
33,-114,0.124
33,-113,0.164
33,-112,0.223
33,-111,0.254
33,-110,0.172
33,-109,0.345
33,-108,0.164
33,-107,0.187
33,-106,0.25
33,-105,0.207
33,-104,0.235
33,-103,0.329
33,-102,0.329
33,-101,0.392
33,-100,0.455
33,-99,0.589
33,-98,0.424
33,-97,0.62
33,-96,0.64
33,-95,0.652
33,-94,0.809
33,-93,0.802
33,-92,0.644
33,-91,0.735
33,-90,0.786
33,-89,0.817
33,-88,0.723
33,-87,0.695
33,-86,0.794
33,-85,0.691
33,-84,0.809
33,-83,0.711
33,-82,0.782
33,-9,0.215
33,-8,0.152
33,-7,0.27
33,-6,0.361
33,-5,0.128
33,-4,0.093
33,-3,0.113
33,-2,0.124
33,-1,0.113
33,1,0.128
33,2,0.124
33,3,0.113
33,4,0.14
33,5,0.12
33,6,0.105
33,7,0.081
33,8,0.089
33,9,0.101
33,10,0.105
33,11,0.101
33,12,0.109
33,13,0.187
33,14,0.187
33,15,0.195
33,21,0.211
33,22,0.187
33,23,0.093
33,36,0.29
33,37,0.132
33,38,0.093
33,39,0.124
33,40,0.14
33,41,0.14
33,42,0.124
33,43,0.148
33,44,0.113
33,45,0.219
33,46,0.243
33,47,0.152
33,48,0.14
33,49,0.128
33,50,0.321
33,51,0.168
33,52,0.302
33,53,0.101
33,54,0.065
33,55,0.046
33,56,0.046
33,57,0.097
33,58,0.069
33,59,0.081
33,60,0.081
33,61,0.093
33,62,0.081
33,63,0.073
33,64,0.14
33,65,0.113
33,66,0.117
33,67,0.148
33,68,0.101
33,69,0.081
33,70,0.534
33,71,0.136
33,72,0.341
33,73,0.258
33,74,0.656
33,75,0.4
33,76,0.778
33,77,0.711
33,78,0.057
33,79,0.046
33,80,0.085
33,81,0.16
33,82,0.109
33,83,0.172
33,84,0.172
33,85,0.211
33,86,0.172
33,87,0.187
33,88,0.195
33,89,0.203
33,90,0.219
33,91,0.239
33,92,0.337
33,93,0.396
33,94,0.223
33,95,0.333
33,96,0.522
33,97,0.561
33,98,0.546
33,99,0.581
33,100,0.68
33,101,0.498
33,102,0.727
33,103,0.707
33,104,0.719
33,105,0.782
33,106,0.825
33,107,0.849
33,108,0.825
33,109,0.821
33,110,0.869
33,111,0.829
33,112,0.617
33,113,0.514
33,114,0.676
33,115,0.825
33,116,0.624
33,117,0.624
33,118,0.683
33,119,0.687
33,120,0.656
33,121,0.719
33,132,0.853
34,-118,0.416
34,-117,0.243
34,-116,0.117
34,-115,0.12
34,-114,0.124
34,-113,0.152
34,-112,0.191
34,-111,0.239
34,-110,0.487
34,-109,0.404
34,-108,0.27
34,-107,0.191
34,-106,0.424
34,-105,0.176
34,-104,0.298
34,-103,0.4
34,-102,0.274
34,-101,0.384
34,-100,0.337
34,-99,0.494
34,-98,0.617
34,-97,0.589
34,-96,0.676
34,-95,0.672
34,-94,0.782
34,-93,0.79
34,-92,0.656
34,-91,0.664
34,-90,0.806
34,-89,0.743
34,-88,0.813
34,-87,0.762
34,-86,0.798
34,-85,0.707
34,-84,0.75
34,-83,0.691
34,-82,0.652
34,-81,0.699
34,-80,0.786
34,-8,0.254
34,-7,0.243
34,-6,0.223
34,-5,0.215
34,-4,0.117
34,-3,0.117
34,-2,0.12
34,-1,0.132
34,1,0.128
34,2,0.14
34,3,0.12
34,4,0.124
34,5,0.124
34,6,0.101
34,7,0.085
34,8,0.077
34,9,0.057
34,10,0.089
34,11,0.132
34,36,0.4
34,37,0.243
34,38,0.105
34,39,0.124
34,40,0.14
34,41,0.124
34,42,0.164
34,43,0.109
34,44,0.124
34,45,0.152
34,46,0.085
34,47,0.183
34,48,0.176
34,49,0.14
34,50,0.278
34,51,0.093
34,52,0.128
34,53,0.085
34,54,0.065
34,55,0.093
34,56,0.085
34,57,0.081
34,58,0.109
34,59,0.085
34,60,0.109
34,61,0.097
34,62,0.085
34,63,0.093
34,64,0.097
34,65,0.144
34,66,0.117
34,67,0.132
34,68,0.152
34,69,0.152
34,70,0.187
34,71,0.412
34,72,0.372
34,73,0.337
34,74,0.727
34,75,0.597
34,76,0.743
34,77,-0.025
34,78,0.12
34,79,0.187
34,80,0.124
34,81,0.12
34,82,0.124
34,83,0.077
34,84,0.113
34,85,0.18
34,86,0.172
34,87,0.172
34,88,0.14
34,89,0.172
34,90,0.12
34,91,0.148
34,92,0.203
34,93,0.313
34,94,0.404
34,95,0.522
34,96,0.325
34,97,0.557
34,98,0.561
34,99,0.487
34,100,0.569
34,101,0.613
34,102,0.695
34,103,0.695
34,104,0.817
34,105,0.711
34,106,0.806
34,107,0.872
34,108,0.861
34,109,0.778
34,110,0.79
34,111,0.762
34,112,0.802
34,113,0.676
34,114,0.683
34,115,0.695
34,116,0.715
34,117,0.794
34,118,0.77
34,120,0.778
34,121,0.778
34,127,0.632
34,131,0.632
34,132,0.802
34,133,0.829
35,-120,0.451
35,-119,0.278
35,-118,0.18
35,-117,0.101
35,-116,0.085
35,-115,0.12
35,-114,0.207
35,-113,0.589
35,-112,0.581
35,-111,0.266
35,-110,0.164
35,-109,0.211
35,-108,0.18
35,-107,0.223
35,-106,0.266
35,-105,0.282
35,-104,0.274
35,-103,0.467
35,-102,0.306
35,-101,0.341
35,-100,0.329
35,-99,0.514
35,-98,0.64
35,-97,0.739
35,-96,0.821
35,-95,0.782
35,-94,0.817
35,-93,0.817
35,-92,0.518
35,-91,0.636
35,-90,0.75
35,-89,0.766
35,-88,0.664
35,-87,0.766
35,-86,0.778
35,-85,0.786
35,-84,0.833
35,-83,0.746
35,-82,0.829
35,-81,0.715
35,-80,0.754
35,-79,0.798
35,-7,0.376
35,-6,0.235
35,-5,0.313
35,-4,0.109
35,-3,0.148
35,-2,0.203
35,-1,0.148
35,1,0.136
35,2,0.152
35,3,0.14
35,4,0.136
35,5,0.132
35,6,0.105
35,7,0.27
35,8,0.113
35,9,0.156
35,10,0.14
35,37,0.321
35,38,0.136
35,39,0.124
35,40,0.136
35,41,0.12
35,42,0.14
35,43,0.109
35,44,0.136
35,45,0.16
35,46,0.156
35,47,0.152
35,48,0.203
35,49,0.144
35,50,0.101
35,51,0.117
35,52,0.069
35,53,0.069
35,54,0.077
35,55,0.069
35,56,0.073
35,57,0.073
35,58,0.073
35,59,0.093
35,60,0.077
35,61,0.148
35,62,0.097
35,63,0.132
35,64,0.172
35,65,0.14
35,66,0.128
35,67,0.191
35,68,0.176
35,69,0.117
35,70,0.132
35,71,0.243
35,72,0.361
35,73,0.628
35,74,0.585
35,75,0.746
35,76,0.369
35,77,0.101
35,78,0.089
35,79,-0.006
35,80,-0.009
35,81,0.093
35,82,0.081
35,83,0.117
35,84,0.101
35,85,0.117
35,86,0.207
35,87,0.124
35,88,0.113
35,89,0.16
35,90,0.093
35,91,0.243
35,92,0.172
35,93,0.246
35,94,0.475
35,95,0.487
35,96,0.51
35,97,0.538
35,98,0.506
35,99,0.219
35,100,0.392
35,101,0.561
35,102,0.652
35,103,0.735
35,104,0.754
35,105,0.676
35,106,0.648
35,107,0.782
35,108,0.376
35,109,0.723
35,110,0.542
35,111,0.794
35,112,0.668
35,113,0.585
35,114,0.624
35,115,0.577
35,116,0.774
35,117,0.676
35,118,0.569
35,119,0.636
35,120,0.735
35,127,0.778
35,132,0.817
35,133,0.632
35,136,0.613
35,137,0.794
36,-121,0.286
36,-120,0.424
36,-119,0.439
36,-118,0.124
36,-117,0.113
36,-116,0.14
36,-115,0.148
36,-114,0.152
36,-113,0.278
36,-112,0.211
36,-111,0.156
36,-110,0.286
36,-109,0.274
36,-108,0.258
36,-107,0.215
36,-106,0.439
36,-105,0.27
36,-104,0.294
36,-103,0.25
36,-102,0.38
36,-101,0.467
36,-100,0.542
36,-99,0.467
36,-98,0.487
36,-97,0.715
36,-96,0.743
36,-95,0.809
36,-94,0.691
36,-93,0.809
36,-92,0.79
36,-91,0.656
36,-90,0.636
36,-89,0.774
36,-88,0.821
36,-87,0.695
36,-86,0.841
36,-85,0.676
36,-84,0.888
36,-83,0.79
36,-82,0.746
36,-81,0.743
36,-80,0.813
36,-79,0.762
36,-78,0.739
36,-77,0.687
36,-6,0.258
36,-1,0.183
36,1,0.124
36,2,0.16
36,3,0.144
36,4,0.16
36,5,0.097
36,6,0.101
36,7,0.211
36,8,0.195
36,9,0.317
36,10,0.183
36,11,0.124
36,37,0.191
36,38,0.156
36,39,0.18
36,40,0.172
36,41,0.12
36,42,0.168
36,43,0.14
36,44,0.148
36,45,0.168
36,46,0.152
36,47,0.18
36,48,0.152
36,49,0.124
36,50,0.148
36,51,0.109
36,52,0.404
36,53,0.128
36,54,0.069
36,55,0.089
36,56,0.046
36,57,0.081
36,58,0.081
36,59,0.156
36,60,0.156
36,61,0.081
36,62,0.124
36,63,0.18
36,64,0.195
36,65,0.144
36,66,0.128
36,67,0.128
36,68,0.152
36,69,0.183
36,70,0.113
36,71,0.113
36,72,0.66
36,73,0.569
36,74,0.475
36,75,0.156
36,76,0.215
36,77,0.081
36,78,-0.037
36,79,0.061
36,80,0.057
36,81,-0.025
36,82,0.144
36,83,0.061
36,84,0.065
36,85,0.069
36,86,0.077
36,87,0.097
36,88,0.101
36,89,0.085
36,90,0.144
36,91,0.168
36,92,0.16
36,93,0.246
36,94,0.132
36,95,0.215
36,96,0.27
36,97,0.211
36,98,0.302
36,99,0.4
36,100,0.498
36,101,0.557
36,102,0.483
36,103,0.64
36,104,0.636
36,105,0.577
36,106,0.569
36,107,0.703
36,108,0.554
36,109,0.79
36,110,0.664
36,111,0.38
36,112,0.597
36,113,0.542
36,114,0.644
36,115,0.786
36,116,0.75
36,117,0.605
36,118,0.648
36,119,0.589
36,127,0.739
36,128,0.762
36,129,0.735
36,134,0.79
36,135,0.861
36,136,0.79
36,137,0.809
36,138,0.731
36,139,0.876
36,140,0.494
37,-122,0.487
37,-121,0.148
37,-120,0.502
37,-119,0.412
37,-118,0.113
37,-117,0.148
37,-116,0.117
37,-115,0.128
37,-114,0.203
37,-113,0.341
37,-112,0.195
37,-111,0.25
37,-110,0.152
37,-109,0.117
37,-108,0.207
37,-107,0.345
37,-106,0.648
37,-105,0.231
37,-104,0.306
37,-103,0.357
37,-102,0.294
37,-101,0.392
37,-100,0.526
37,-99,0.51
37,-98,0.514
37,-97,0.723
37,-96,0.739
37,-95,0.802
37,-94,0.762
37,-93,0.806
37,-92,0.794
37,-91,0.715
37,-90,0.557
37,-89,0.699
37,-88,0.754
37,-87,0.837
